year,round,pick,team,player,overall_rank,pos,dob,bt,school_committed,school,conference,slot_value,expected_signing,signing_bonus,pool_impact,pool_round,diff_from_slot,hs,classification,juco,signed,player_age,rank_minus_pick,code_round,code_age,code_dist
2024,3,75,Oakland Athletics,Josh Kuroda-Grauner,77,SS,2003-01-31,R-R,,Rutgers,Big Ten,1043900,972223.9389836553,1043900,1043900,Yes,0,False,4YR JR,No,Yes,21.465753424657535,2,B,K,Q
2024,3,76,Kansas City Royals,Drew Beam,48,RHP,2003-02-14,R-R,,Tennessee,SEC,1027700,1099896.8146379425,1097500,1097500,Yes,0.06791865330349324,False,4YR JR,No,Yes,21.427397260273974,-28,B,K,P
2024,3,77,Colorado Rockies,Cole Messina,95,C,2003-05-14,R-R,,South Carolina,SEC,1011900,942421.1168287775,1011900,1011900,Yes,0,False,4YR JR,No,Yes,21.183561643835617,18,B,K,Q
2024,3,78,Chicago White Sox,Nick McLain,194,OF,2002-12-16,S-L,,Arizona St.,Pac-12,996100,935966.2271692435,800000,800000,Yes,-0.1968677843590001,False,4YR JR,No,Yes,21.59178082191781,116,B,K,R
2024,3,79,Washington Nationals,Kevin Bazzell,54,C,2003-03-29,R-R,,Texas Tech,Big 12,980300,1049166.9236056972,980300,980300,Yes,0,False,4YR JR,No,Yes,21.30958904109589,-25,B,K,P
2024,3,80,St. Louis Cardinals,Brian Holiday,184,RHP,2003-05-29,R-R,,Oklahoma St.,Big 12,964500,906273.894292476,800000,800000,Yes,-0.17055469155002592,False,4YR JR,No,Yes,21.14246575342466,104,B,K,R
2024,3,81,Los Angeles Angels,Ryan Prager,63,LHP,2002-10-26,L-L,,Texas A&M,SEC,948600,1015239.9711643012,,,Yes,,False,4YR JR,No,No,21.731506849315068,-18,B,K,P
2024,3,82,New York Mets,Nate Dohm,164,RHP,2003-01-09,R-R,,Mississippi St.,SEC,934800,878366.8599114636,797500,797500,Yes,-0.14687633718442447,False,4YR JR,No,Yes,21.526027397260275,82,B,K,R
2024,3,83,Pittsburgh Pirates,Josh Hartle,76,LHP,2003-03-24,L-L,,Wake Forest,ACC,920800,985486.9970989758,850000,850000,Yes,-0.07688966116420504,False,4YR JR,No,Yes,21.323287671232876,-7,B,K,P
2024,3,84,Cleveland Guardians,Joey Oakie,41,RHP,2006-05-09,R-R,Iowa,,,906800,1459232.3011546745,2000000,2000000,Yes,1.2055580061755624,True,HS SR,No,Yes,18.194520547945206,-43,B,H,P
2024,3,85,Detroit Tigers,Josh Randall,151,RHP,2002-10-15,R-R,,San Diego,WCC,892600,838714.4406899576,697500,697500,Yes,-0.21857494958548063,False,4YR JR,No,Yes,21.76164383561644,66,B,K,R
2024,3,86,Boston Red Sox,Brandon Neely,173,RHP,2003-07-08,R-R,,Florida,SEC,878800,825747.5358260528,700000,700000,Yes,-0.20345926263086025,False,4YR JR,No,Yes,21.03287671232877,87,B,K,R
2024,3,87,Cincinnati Reds,Mike Sirota,50,OF,2003-06-16,R-R,,Northeastern,CAA,865800,926623.1994877207,863300,863300,Yes,-0.0028875028875028877,False,4YR JR,No,Yes,21.09315068493151,-37,B,K,P
2024,3,88,San Diego Padres,Cobb Hightower,320,SS,2005-03-20,R-R,North Carolina,,,852300,1004774.5358090186,852300,852300,Yes,0,True,HS SR,No,Yes,19.33150684931507,232,B,I,R
2024,3,89,New York Yankees,Thatcher Hurd,97,RHP,2002-12-09,R-R,,LSU,SEC,838900,781299.6095539692,836400,836400,Yes,-0.002980092978900942,False,4YR JR,No,Yes,21.610958904109587,8,B,K,Q
2024,3,90,Chicago Cubs,Ronny Cruz,466,SS,2006-08-24,R-R,Miami (FL),,,826000,581480.9858047775,620000,620000,Yes,-0.24939467312348668,True,HS SR,No,Yes,17.9013698630137,376,B,G,R
2024,3,91,Seattle Mariners,Hunter Cranton,577,RHP,2000-10-24,R-R,,Kansas,Big 12,812900,415168.53932584263,50000,50000,Yes,-0.9384918194119818,False,4YR 5S,No,Yes,23.736986301369864,486,B,M,R
2024,3,92,Miami Marlins,Gage Miller,96,3B,2003-03-01,R-R,,Alabama,SEC,800800,745815.6244258177,800800,800800,Yes,0,False,4YR JR,No,Yes,21.386301369863013,4,B,K,Q
2024,3,93,Milwaukee Brewers,Jaron DeBerry,325,RHP,2002-08-28,R-R,,DBU,MVC,788700,741086.8018957758,25000,25000,Yes,-0.9683022695574997,False,4YR SR,No,Yes,21.893150684931506,232,B,K,R
2024,3,94,Tampa Bay Rays,Nathan Flewelling,282,C,2006-11-11,L-R,Gonzaga,,,776500,546634.3649847575,774000,774000,Yes,-0.003219575016097875,True,HS SR,No,Yes,17.684931506849313,188,B,G,R
2024,3,95,Toronto Blue Jays,Johnny King,91,LHP,2006-07-26,L-L,Miami (FL),,,767200,1356078.6278136421,1247500,1247500,Yes,0.6260427528675704,True,HS SR,No,Yes,17.980821917808218,-4,B,G,P
2024,3,96,Minnesota Twins,Khadim Diaw,254,C,2003-08-23,R-R,,LMU (CA),WCC,759700,792863.5890830258,597500,597500,Yes,-0.21350533105173095,False,4YR JR,No,Yes,20.90684931506849,158,B,J,R
2024,3,97,Baltimore Orioles,Austin Overn,140,OF,2003-05-10,L-R,,Southern California,Pac-12,752500,700831.989735799,847500,847500,Yes,0.12624584717607973,False,4YR SO,No,Yes,21.194520547945206,43,B,K,Q
2024,3,98,Los Angeles Dodgers,Chase Harlan,83,3B,2006-07-09,R-R,Clemson,,,745000,1198862.0030439263,1747500,1747500,Yes,1.3456375838926173,True,HS SR,No,Yes,18.027397260273972,-15,B,H,P
2024,3,99,Atlanta Braves,Luke Sinnard,215,RHP,2002-10-21,R-R,,Indiana,Big Ten,737800,693259.5948252864,735300,735300,Yes,-0.0033884521550555705,False,4YR JR,No,Yes,21.745205479452054,116,B,K,R
2024,3,100,Philadelphia Phillies,John Spikerman,149,OF,2003-04-02,S-R,,Oklahoma,Big 12,730500,680342.5495043206,672500,672500,Yes,-0.07939767282683094,False,4YR JR,No,Yes,21.2986301369863,49,B,K,Q
2024,3,101,Houston Astros,Ryan Forcucci,82,RHP,2002-12-02,R-R,,UC San Diego,Big West,724800,775717.827429776,997500,997500,Yes,0.37624172185430466,False,4YR JR,No,Yes,21.63013698630137,-19,B,K,P
2024,3,102,Arizona Diamondbacks,Daniel Eagen,98,RHP,2002-11-23,R-R,,Presbyterian,Big South,717700,768119.0462835957,650000,650000,Yes,-0.09432910686916539,False,4YR JR,No,Yes,21.654794520547945,-4,B,K,P
2024,3,103,Texas Rangers,Casey Cook,138,OF,2002-10-02,L-R,,North Carolina,ACC,710400,661622.651838288,700000,700000,Yes,-0.01463963963963964,False,4YR JR,No,Yes,21.797260273972604,35,B,K,Q
2024,4,104,Oakland Athletics,Rodney Green,125,OF,2003-04-12,L-L,,California,Pac-12,703400,728930.9369799335,1000000,1000000,Yes,0.42166619277793577,False,4YR JR,No,Yes,21.27123287671233,21,C,K,Q
2024,4,105,Kansas City Royals,LP Langevin,174,RHP,2003-07-04,R-R,,Lafayette,Sun Belt,696300,622855.4329859434,597500,597500,Yes,-0.1418928622720092,False,4YR JR,No,Yes,21.043835616438358,69,C,K,R
2024,4,106,Colorado Rockies,Blake Wright,336,3B,2002-02-12,R-R,,Clemson,ACC,689600,506699.15198110597,250000,250000,Yes,-0.6374709976798144,False,4YR SR,No,Yes,22.432876712328767,230,C,L,R
2024,4,107,Chicago White Sox,Casey Saucke,121,OF,2003-07-24,R-R,,Virginia,ACC,682800,588827.7746022722,847500,847500,Yes,0.24121265377855888,False,4YR JR,No,Yes,20.98904109589041,14,C,J,Q
2024,4,108,Washington Nationals,Jackson Kent,197,LHP,2003-02-10,L-L,,Arizona,Pac-12,676000,604696.6432550593,625000,625000,Yes,-0.07544378698224852,False,4YR JR,No,Yes,21.438356164383563,89,C,K,R
2024,4,109,St. Louis Cardinals,Ryan Campos,137,C,2002-10-16,L-R,,Arizona St.,Pac-12,669300,693593.2273538094,669300,669300,Yes,0,False,4YR JR,No,Yes,21.75890410958904,28,C,K,Q
2024,4,110,Los Angeles Angels,Austin Gordon,399,RHP,2003-06-14,R-R,,Clemson,ACC,662900,592978.4094878384,572500,572500,Yes,-0.13637049328707196,False,4YR JR,No,Yes,21.0986301369863,289,C,K,R
2024,4,111,New York Mets,Eli Serrano,146,1B,2003-05-01,L-L,,NC State,ACC,656400,680225.0028911408,697500,697500,Yes,0.06261425959780621,False,4YR SO,No,Yes,21.21917808219178,35,C,K,Q
2024,4,112,Pittsburgh Pirates,Eddie Rynders,206,SS,2005-10-31,L-R,Kent St.,,,649700,1093577.0233881366,647200,647200,Yes,-0.003847929813760197,True,HS SR,No,Yes,18.715068493150685,94,C,H,R
2024,4,113,Cleveland Guardians,Rafe Schlesinger,130,LHP,2003-01-22,L-L,,Miami (FL),ACC,643500,666856.7784284721,466900,466900,Yes,-0.2744366744366744,False,4YR JR,No,Yes,21.49041095890411,17,C,K,Q
2024,4,114,Detroit Tigers,Michael Massey,89,RHP,2003-04-05,R-R,,Wake Forest,ACC,637200,623437.1261008035,522500,522500,Yes,-0.18000627746390457,False,4YR JR,No,Yes,21.29041095890411,-25,C,K,P
2024,4,115,Boston Red Sox,Zach Ehrhard,277,OF,2003-01-21,R-R,,Oklahoma St.,Big 12,630900,564353.7163160013,500000,500000,Yes,-0.2074813758123316,False,4YR JR,No,Yes,21.493150684931507,162,C,K,R
2024,4,116,San Francisco Giants,Dakota Jordan,30,OF,2003-05-09,R-R,,Mississippi St.,SEC,624800,749560.979396803,1997500,1997500,Yes,2.19702304737516,False,4YR SO,No,Yes,21.197260273972603,-86,C,K,O
2024,4,117,Cincinnati Reds,Peyton Stovall,92,2B,2003-02-14,L-R,,Arkansas,SEC,618800,605434.5474437809,625000,625000,Yes,0.01001939237233355,False,4YR JR,No,Yes,21.427397260273974,-25,C,K,P
2024,4,118,San Diego Padres,Tyson Neighbors,103,RHP,2002-10-09,R-R,,Kansas St.,Big 12,612900,599661.981461366,600000,600000,Yes,-0.021047479197258932,False,4YR JR,No,Yes,21.778082191780822,-15,C,K,P
2024,4,119,New York Yankees,Gage Ziehl,86,RHP,2003-05-15,R-R,,Miami (FL),ACC,606700,593595.8951747607,637000,637000,Yes,0.04994231086204055,False,4YR JR,No,Yes,21.18082191780822,-33,C,K,P
2024,4,120,Chicago Cubs,Ty Southisene,158,SS,2005-07-08,R-R,Tennessee,,,600800,1116313.6380527683,1000000,1000000,Yes,0.6644474034620506,True,HS SR,No,Yes,19.03013698630137,38,C,I,Q
2024,4,121,Seattle Mariners,Josh Caron,172,C,2003-08-03,R-R,,Nebraska,Big Ten,594900,543747.672334498,594000,594000,Yes,-0.0015128593040847202,False,4YR JR,No,Yes,20.96164383561644,51,C,J,R
2024,4,122,Miami Marlins,Fenwick Trimble,203,OF,2002-08-29,R-R,,James Madison,Sun Belt,589000,526873.2586941271,550000,550000,Yes,-0.06621392190152801,False,4YR JR,No,Yes,21.89041095890411,81,C,K,R
2024,4,123,Milwaukee Brewers,Marco Dinges,440,C,2003-09-05,R-R,,Florida St.,ACC,583400,533236.4969573813,500000,500000,Yes,-0.14295509084676036,False,4YR JR,No,Yes,20.87123287671233,317,C,J,R
2024,4,124,Tampa Bay Rays,Nate Knowles,205,RHP,2003-09-21,R-R,,William & Mary,CAA,577700,528026.6100313321,397500,397500,Yes,-0.3119266055045872,False,4YR JR,No,Yes,20.827397260273973,81,C,J,R
2024,4,125,Toronto Blue Jays,Sean Keys,179,3B,2003-05-26,L-R,,Bucknell,Patriot,572200,511845.29477891256,569700,569700,Yes,-0.004369101712687872,False,4YR JR,No,Yes,21.15068493150685,54,C,K,R
2024,4,126,Minnesota Twins,Jaime Ferrer,366,OF,2002-12-27,R-R,,Florida St.,ACC,567400,507551.590803137,425550,425550,Yes,-0.25,False,4YR JR,No,Yes,21.561643835616437,240,C,K,R
2024,4,127,Baltimore Orioles,Chase Allsup,208,RHP,2003-04-21,R-R,,Auburn,SEC,562000,502721.17383038945,522500,522500,Yes,-0.07028469750889679,False,4YR JR,No,Yes,21.246575342465754,81,C,K,R
2024,4,128,Los Angeles Dodgers,Jakob Wright,169,LHP,2003-05-30,L-L,,Cal Poly,Big West,556300,576491.7262467118,553800,553800,Yes,-0.004493978069387021,False,4YR JR,No,Yes,21.13972602739726,41,C,K,Q
2024,4,129,Atlanta Braves,Herick Hernandez,322,LHP,2003-08-11,L-L,,Miami (FL),ACC,551100,503713.8043764361,472500,472500,Yes,-0.14262384322264562,False,4YR JR,No,Yes,20.93972602739726,193,C,J,R
2024,4,130,Philadelphia Phillies,Carson DeMartini,59,3B,2002-12-27,L-R,,Virginia Tech,ACC,545400,654306.2710675678,542900,542900,Yes,-0.004583791712504583,False,4YR JR,No,Yes,21.561643835616437,-71,C,K,O
2024,4,131,Houston Astros,Parker Smith,229,RHP,2003-03-05,R-R,,Rice,C-USA,541100,484025.67110253335,447500,447500,Yes,-0.1729809647015339,False,4YR JR,No,Yes,21.375342465753423,98,C,K,R
2024,4,132,Arizona Diamondbacks,Tytus Cissell,201,SS,2006-04-06,B-R,Missouri,,,535800,901860.1956770258,800000,800000,Yes,0.49309443822321763,True,HS SR,No,Yes,18.284931506849315,69,C,H,R
2024,4,133,Texas Rangers,David Hagaman,222,RHP,2003-04-16,R-R,,West Virginia,Big 12,530400,474454.2893232003,515000,515000,Yes,-0.029034690799396683,False,4YR JR,No,Yes,21.26027397260274,89,C,K,R
2024,4,134,San Diego Padres,Kavares Tears,66,OF,2002-08-25,L-L,,Tennessee,SEC,525200,630072.7054724727,525200,525200,Yes,0,False,4YR JR,No,Yes,21.9013698630137,-68,C,K,O
2024,4,135,San Diego Padres,Clark Candiotti,589,RHP,2000-09-02,R-R,,Arizona,Pac-12,520000,116508.39408546839,80000,80000,Yes,-0.8461538461538461,False,4YR 5S,No,Yes,23.87945205479452,454,C,M,R
2024,4,136,Toronto Blue Jays,Nick Mitchell,266,OF,2003-09-03,L-R,,Indiana,Big Ten,515100,470809.2553698099,467500,467500,Yes,-0.0924092409240924,False,4YR JR,No,Yes,20.876712328767123,130,C,J,R
2024,5,137,Oakland Athletics,Sam Stuhr,186,RHP,2002-08-08,R-R,,Portland,WCC,510000,528511.199686901,510000,510000,Yes,0,False,4YR SR,No,Yes,21.947945205479453,49,C,K,Q
2024,5,138,Kansas City Royals,AJ Causey,283,RHP,2002-11-19,R-R,,Tennessee,SEC,505000,451733.4391180546,477500,477500,Yes,-0.054455445544554455,False,4YR JR,No,Yes,21.665753424657535,145,C,K,R
2024,5,139,Colorado Rockies,Lebarron Johnson,213,RHP,2002-06-19,R-R,,Texas,Big 12,500000,367386.2760883889,500000,500000,Yes,0,False,4YR SR,No,Yes,22.084931506849315,74,C,L,R
2024,5,140,Chicago White Sox,Sam Antonacci,195,3B,2003-02-06,L-R,,Coastal Carolina,Sun Belt,495400,443146.03116650344,572500,572500,Yes,0.15563181267662496,False,4YR JR,No,Yes,21.44931506849315,55,C,K,R
2024,5,141,Washington Nationals,Randal Diaz,368,SS,2003-05-20,R-R,,Indiana St.,MVC,490500,438762.8750245659,420000,420000,Yes,-0.1437308868501529,False,4YR JR,No,Yes,21.167123287671235,227,C,K,R
2024,5,142,St. Louis Cardinals,Braden Davis,298,LHP,2003-04-09,L-L,,Oklahoma,Big 12,485700,434469.17104879033,485700,485700,Yes,0,False,4YR JR,No,Yes,21.279452054794522,156,C,K,R
2024,5,143,Los Angeles Angels,Dylan Jordan,156,RHP,2005-10-15,R-R,Florida St.,,,480800,796459.1206383375,1247500,1247500,Yes,1.5946339434276207,True,HS SR,No,Yes,18.75890410958904,13,C,H,Q
2024,5,144,New York Mets,Trey Snyder,113,SS,2005-09-21,R-R,Tennessee,,,476200,624106.1483312558,1322500,1322500,Yes,1.7771944561108777,True,HS SR,No,Yes,18.824657534246576,-31,C,H,P
2024,5,145,Pittsburgh Pirates,Will Taylor,116,OF,2003-01-10,R-R,,Clemson,ACC,471400,461218.23798480665,497500,497500,Yes,0.05536699193890539,False,4YR JR,No,Yes,21.523287671232875,-29,C,K,P
2024,5,146,Cleveland Guardians,Aidan Major,136,RHP,2003-05-22,L-R,,West Virginia,Big 12,466900,456815.4334219479,425000,425000,Yes,-0.0897408438637824,False,4YR JR,No,Yes,21.161643835616438,-10,C,K,P
2024,5,147,Detroit Tigers,Jack Penney,464,3B,2002-08-19,L-R,,Notre Dame,ACC,462300,413537.36416688445,397500,397500,Yes,-0.14016872160934457,False,4YR JR,No,Yes,21.91780821917808,317,C,K,R
2024,5,148,Boston Red Sox,Brandon Clarke,413,LHP,2003-04-10,L-L,South Carolina,,,457900,409601.46885575686,400000,400000,Yes,-0.12644682245031666,False,JC J3,Yes,Yes,21.276712328767122,265,C,K,R
2024,5,149,San Francisco Giants,Jakob Christian,301,1B,2002-09-17,R-R,,San Diego,WCC,453300,405486.6692123052,397500,397500,Yes,-0.12309728656518862,False,4YR JR,No,Yes,21.838356164383562,152,C,K,R
2024,5,150,Cincinnati Reds,Tristan Smith,114,LHP,2003-05-25,R-L,,Clemson,ACC,448700,439008.534967719,600000,600000,Yes,0.337196344996657,False,4YR SO,No,Yes,21.153424657534245,-36,C,K,P
2024,5,151,San Diego Padres,Kale Fountain,123,3B,2005-08-14,R-R,LSU,,,444200,582167.053945283,1700000,1700000,Yes,2.8271049076992347,True,HS SR,No,Yes,18.92876712328767,-28,C,H,P
2024,5,152,New York Yankees,Greysen Carter,177,RHP,2002-12-15,S-R,,Vanderbilt,SEC,440100,456074.0764356963,440100,440100,Yes,0,False,4YR JR,No,Yes,21.594520547945205,25,C,K,Q
2024,5,153,Chicago Cubs,Ariel Armas,791,C,2002-11-29,R-R,,San Diego,WCC,435600,389653.63580163283,375000,375000,Yes,-0.13911845730027547,False,4YR JR,No,Yes,21.638356164383563,638,C,K,R
2024,5,154,Seattle Mariners,Charlie Beilenson,1042,RHP,1999-12-10,R-R,,Duke,ACC,431400,96657.15617013666,25000,25000,Yes,-0.9420491423273064,False,4YR GR,No,Yes,24.610958904109587,888,C,M,R
2024,5,155,Miami Marlins,Grant Shepardson,142,RHP,2005-10-04,R-R,San Francisco,,,427000,559624.7907128228,897500,897500,Yes,1.1018735362997658,True,HS SR,No,Yes,18.78904109589041,-13,C,H,P
2024,5,156,Milwaukee Brewers,John Holobetz,674,RHP,2002-07-31,R-R,,Old Dominion,Sun Belt,422900,378293.21069906,322500,322500,Yes,-0.23740837077323243,False,4YR JR,No,Yes,21.96986301369863,518,C,K,R
2024,5,157,Tampa Bay Rays,Jacob Kmatz,341,RHP,2002-09-28,R-R,,Oregon St.,Pac-12,418600,374446.7675540944,397500,397500,Yes,-0.05040611562350693,False,4YR JR,No,Yes,21.80821917808219,184,C,K,R
2024,5,158,Toronto Blue Jays,Jackson Wentworth,237,RHP,2002-08-08,R-R,,Kansas St.,Big 12,414600,370868.6809076147,412100,412100,Yes,-0.00602990834539315,False,4YR JR,No,Yes,21.947945205479453,79,C,K,R
2024,5,159,Minnesota Twins,Caden Kendle,420,OF,2002-03-13,R-R,,UC Irvine,Big West,411000,301991.5189446557,147500,147500,Yes,-0.6411192214111923,False,4YR SR,No,Yes,22.353424657534248,261,C,L,R
2024,5,160,Baltimore Orioles,Ryan Stafford,255,C,2003-01-15,R-R,,Cal Poly,Big West,407100,364159.7684454654,404500,404500,Yes,-0.006386637189879637,False,4YR JR,No,Yes,21.50958904109589,95,C,K,R
2024,5,161,Atlanta Braves,Nicholas Montgomery,152,C,2005-11-07,R-R,Arizona St.,,,403400,528694.7086031679,997500,997500,Yes,1.4727317798710957,True,HS SR,No,Yes,18.695890410958903,-9,C,H,P
2024,5,162,Philadelphia Phillies,Carter Mathison,163,OF,2003-01-26,L-L,,Indiana,Big Ten,399600,414104.0694017365,447500,447500,Yes,0.11986986986986987,False,4YR JR,No,Yes,21.47945205479452,1,C,K,Q
2024,5,163,Houston Astros,Cole Hertzler,454,RHP,2003-06-21,R-R,,Liberty,ASUN,396200,354409.4823338084,393700,393700,Yes,-0.0063099444724886425,False,4YR JR,No,Yes,21.07945205479452,291,C,K,R
2024,5,164,Arizona Diamondbacks,Connor Foley,101,RHP,2003-07-14,R-R,,Indiana,Big Ten,392300,470635.03876018856,1000000,1000000,Yes,1.5490695895997961,False,4YR SO,No,Yes,21.016438356164382,-63,C,K,O
2024,5,165,Texas Rangers,Devin Fitz-Gerald,265,SS,2005-08-17,B-R,NC St.,,,388700,654261.0266137737,900000,900000,Yes,1.315410342166195,True,HS SR,No,Yes,18.92054794520548,100,C,H,R
2024,6,166,Oakland Athletics,Josiah Romeo,361,RHP,2006-01-11,R-R,Florida St.,,,385500,648874.7768448925,550000,550000,Yes,0.4267185473411154,True,HS SR,No,Yes,18.517808219178082,195,C,H,R
2024,6,167,Kansas City Royals,Tanner Jones,661,RHP,2003-06-21,R-R,,Texas A&M,SEC,382100,341796.7269049676,379600,379600,Yes,-0.00654278984559016,False,4YR JR,No,Yes,21.07945205479452,494,C,K,R
2024,6,168,Colorado Rockies,Konner Eaton,227,LHP,2002-10-30,R-L,,George Mason,Atlantic 10,378900,338934.2575877839,378900,378900,Yes,0,False,4YR JR,No,Yes,21.720547945205478,59,C,K,R
2024,6,169,Chicago White Sox,Jackson Appel,475,C,2001-08-31,S-R,,Texas A&M,SEC,375700,276054.0478528154,122500,122500,Yes,-0.6739419749800373,False,4YR 5S,No,Yes,22.884931506849316,306,C,L,R
2024,6,170,Washington Nationals,Davian Garcia,1209,RHP,2003-10-10,R-R,,FGCU,ASUN,372300,340287.87764352595,425000,425000,Yes,0.1415525114155251,False,4YR JR,No,Yes,20.775342465753425,1039,C,J,R
2024,6,171,St. Louis Cardinals,Josh Kross,639,C,2003-02-02,S-R,,Cincinnati,AAC,369100,330167.94530390884,369100,369100,Yes,0,False,4YR JR,No,Yes,21.46027397260274,468,C,K,R
2024,6,172,Los Angeles Angels,Peyton Olejnik,2224,RHP,2002-12-04,L-R,,Miami (OH),MAC,366100,327484.38031904906,197500,197500,Yes,-0.4605299098606938,False,4YR JR,No,Yes,21.624657534246577,2052,C,K,R
2024,6,173,New York Mets,Corey Collins,210,1B,2001-10-10,L-R,,Georgia,SEC,363100,268035.4901303891,272500,272500,Yes,-0.24951803910768383,False,4YR SR,No,Yes,22.775342465753425,37,C,L,Q
2024,6,174,Pittsburgh Pirates,Matt Ager,134,RHP,2003-05-21,R-R,,UC Santa Barbara,Big West,359900,352126.5249273057,357400,357400,Yes,-0.006946373992775771,False,4YR JR,No,Yes,21.164383561643834,-40,C,K,P
2024,6,175,Cleveland Guardians,Caden Favors,427,LHP,2001-08-29,R-L,,Wichita St.,AAC,357000,262313.8011271097,75000,75000,Yes,-0.7899159663865546,False,4YR SR,No,Yes,22.89041095890411,252,C,L,R
2024,6,176,Detroit Tigers,Woody Hadeen,211,SS,2002-07-16,S-R,,UC Irvine,Big West,354100,261391.8123248989,297500,297500,Yes,-0.15984185258401581,False,4YR SR,No,Yes,22.01095890410959,35,C,L,Q
2024,6,177,Boston Red Sox,Blake Aita,515,RHP,2003-06-11,R-R,,Kennesaw St.,ASUN,351100,314066.55539475044,300000,300000,Yes,-0.145542580461407,False,4YR SO,No,Yes,21.106849315068494,338,C,K,R
2024,6,178,San Francisco Giants,Robert Hipwell,228,3B,2003-03-06,L-R,,Santa Clara,WCC,348200,360838.43084505666,345700,345700,Yes,-0.007179781734635267,False,4YR JR,No,Yes,21.372602739726027,50,C,K,Q
2024,6,179,Cincinnati Reds,Jacob Friend,242,C,2003-02-21,L-R,,Davidson,Atlantic 10,345100,308699.425425031,272500,272500,Yes,-0.2103738046942915,False,4YR JR,No,Yes,21.40821917808219,63,C,K,R
2024,6,180,San Diego Padres,Darrien McDowell,1206,1B,2002-02-07,R-L,,West Florida,Gulf South,342300,251512.64461011105,50000,50000,Yes,-0.8539293017820625,False,4YR SR,No,Yes,22.446575342465753,1026,C,L,R
2024,6,181,New York Yankees,Griffin Herring,167,LHP,2003-05-07,R-L,,LSU,SEC,339600,332264.9843437428,797500,797500,Yes,1.3483510011778563,False,4YR SO,No,Yes,21.202739726027396,-14,C,K,P
2024,6,182,Chicago Cubs,Ryan Gallagher,633,RHP,2003-01-19,L-R,,UC Santa Barbara,Big West,337000,301453.7999659097,300000,300000,Yes,-0.10979228486646884,False,4YR JR,No,Yes,21.4986301369863,451,C,K,R
2024,6,183,Seattle Mariners,Grant Knipp,330,C,2001-11-29,R-R,,Campbell,Big South,334200,245560.98693747915,275000,275000,Yes,-0.17713943746259725,False,4YR SR,No,Yes,22.638356164383563,147,C,L,R
2024,6,184,Miami Marlins,Payton Green,147,SS,2003-01-17,R-R,,Georgia Tech,ACC,331300,324144.2559278032,328800,328800,Yes,-0.007546030787805615,False,4YR JR,No,Yes,21.504109589041096,-37,C,K,P
2024,6,185,Milwaukee Brewers,Chandler Welch,1040,RHP,2003-03-05,R-R,,Tulane,AAC,328700,294029.27017446444,237500,237500,Yes,-0.2774566473988439,False,4YR JR,No,Yes,21.375342465753423,855,C,K,R
2024,6,186,Tampa Bay Rays,Janzen Keisel,170,RHP,2003-02-24,R-R,Oregon,Oklahoma St.,Big 12,326000,318958.73055376956,272500,272500,Yes,-0.16411042944785276,False,4YR JR,No,Yes,21.4,-16,C,K,P
2024,6,187,Toronto Blue Jays,Aaron Parker,422,C,2003-01-17,R-R,,UC Santa Barbara,Big West,323400,289288.30536787893,297500,297500,Yes,-0.08008658008658008,False,4YR JR,No,Yes,21.504109589041096,235,C,K,R
2024,6,188,Minnesota Twins,Derek Bender,159,1B,2003-01-09,R-R,,Coastal Carolina,Sun Belt,320800,313871.04528113274,297500,297500,Yes,-0.07263092269326683,False,4YR JR,No,Yes,21.526027397260275,-29,C,K,P
2024,6,189,Baltimore Orioles,DJ Layton,479,SS,2006-07-21,S-R,Southern Miss,,,318300,631172.2543110752,715800,715800,Yes,1.2488218661639963,True,HS SR,No,Yes,17.994520547945207,290,C,G,R
2024,6,190,Los Angeles Dodgers,Brooks Auger,396,RHP,2001-10-20,R-R,,Mississippi St.,SEC,315500,231820.7402117734,197500,197500,Yes,-0.37400950871632327,False,4YR SR,No,Yes,22.747945205479454,206,C,L,R
2024,6,191,Atlanta Braves,Ethan Bagwell,355,RHP,2006-02-24,R-R,Missouri,,,312800,526505.9149081255,822500,822500,Yes,1.6294757033248082,True,HS SR,No,Yes,18.397260273972602,164,C,H,R
2024,6,192,Philadelphia Phillies,Kodey Shojinaga,296,2B,2003-02-22,R-R,,Kansas,Big 12,310300,277570.0716006581,257500,257500,Yes,-0.17015791169835642,False,4YR SO,No,Yes,21.405479452054795,104,C,K,R
2024,6,193,Houston Astros,Caden Powell,969,SS,2003-10-24,R-R,Oklahoma St.,,,307600,281151.0909566172,422500,422500,Yes,0.3735370611183355,False,JC J2,Yes,Yes,20.736986301369864,776,C,J,R
